"feature","selection_frequency","mean_coefficient","sd_coefficient","is_stable"
"AT2G47240",0,0,0,FALSE
"AT4G28410",0,0,0,FALSE
"AT3G24750",0,0,0,FALSE
"AT2G41340",0,0,0,FALSE
"AT5G13580",0,0,0,FALSE
"AT1G65985",0,0,0,FALSE
"AT2G05075",0,0,0,FALSE
"AT3G51510",0,0,0,FALSE
"AT1G78340",0,0,0,FALSE
"AT5G55110",0,0,0,FALSE
"AT1G28010",0,0,0,FALSE
"AT4G07820",0,0,0,FALSE
"AT1G72645",0,0,0,FALSE
"AT1G79160",0,0,0,FALSE
"AT2G07661",0,0,0,FALSE
"AT1G13930",0,0,0,FALSE
"AT1G50250",0,0,0,FALSE
"AT2G43880",0,0,0,FALSE
"AT2G30340",0,0,0,FALSE
"AT4G07070",0,0,0,FALSE
"AT1G20620",0,0,0,FALSE
"AT5G39860",0,0,0,FALSE
"AT5G08865",0,0,0,FALSE
"AT5G19220",0,0,0,FALSE
"AT5G02760",0,0,0,FALSE
"AT3G13960",0,0,0,FALSE
"AT4G19380",0,0,0,FALSE
"AT1G61800",0,0,0,FALSE
"AT2G37360",0,0,0,FALSE
"AT1G52827",0,0,0,FALSE
"AT1G64500",0,0,0,FALSE
"AT2G48130",0,0,0,FALSE
"AT4G04570",0,0,0,FALSE
"AT3G01420",0,0,0,FALSE
"AT4G35160",0,0,0,FALSE
"AT1G29510",0,0,0,FALSE
"AT4G23496",0,0,0,FALSE
"AT5G14150",0,0,0,FALSE
"AT3G49240",0,0,0,FALSE
"AT3G62820",0,0,0,FALSE
"AT2G03310",0,0,0,FALSE
"AT4G26520",0,0,0,FALSE
"AT5G13900",0,0,0,FALSE
"AT5G38005",0,0,0,FALSE
"AT2G22980",0,0,0,FALSE
"AT1G23950",0,0,0,FALSE
"AT5G47980",0,0,0,FALSE
"AT2G46720",0,0,0,FALSE
"AT2G08860",0,0,0,FALSE
"AT2G01880",0,0,0,FALSE
"AT3G16770",0,0,0,FALSE
"AT4G18510",0,0,0,FALSE
"AT3G19920",0,0,0,FALSE
"AT1G14240",0,0,0,FALSE
"AT4G24972",0,0,0,FALSE
"AT2G46870",0,0,0,FALSE
"AT1G62975",0,0,0,FALSE
"AT2G26910",0,0,0,FALSE
"AT4G22214",0,0,0,FALSE
"AT4G18390",0,0,0,FALSE
"AT1G48510",0,0,0,FALSE
"AT2G33050",0,0,0,FALSE
"AT4G26150",0,0,0,FALSE
"AT4G16410",0,0,0,FALSE
"AT2G15080",0,0,0,FALSE
"AT1G66470",0,0,0,FALSE
"AT1G76800",0,0,0,FALSE
"AT5G43580",0,0,0,FALSE
"AT1G53887",0,0,0,FALSE
"AT2G40370",0,0,0,FALSE
"AT5G03570",0,0,0,FALSE
"AT1G56320",0,0,0,FALSE
"AT3G11430",0,0,0,FALSE
"AT4G13290",0,0,0,FALSE
"AT3G25830",0,0,0,FALSE
"AT3G12965",0,0,0,FALSE
"AT3G25820",0,0,0,FALSE
"AT2G30540",0,0,0,FALSE
"AT4G37760",0,0,0,FALSE
"AT5G47380",0,0,0,FALSE
"AT4G09600",0,0,0,FALSE
"AT4G18220",0,0,0,FALSE
"AT3G50400",0,0,0,FALSE
"AT4G15530",0,0,0,FALSE
"AT5G43470",0,0,0,FALSE
"AT2G24820",0,0,0,FALSE
"AT4G23290",0,0,0,FALSE
"AT2G48140",0,0,0,FALSE
"AT2G07676",0,0,0,FALSE
"AT2G07638",0,0,0,FALSE
"AT1G32560",0,0,0,FALSE
"AT1G08980",0,0,0,FALSE
"AT1G75900",0,0,0,FALSE
"AT2G28960",0,0,0,FALSE
"AT3G04570",0,0,0,FALSE
"AT3G56290",0,0,0,FALSE
"AT2G35270",0,0,0,FALSE
"AT5G16970",0,0,0,FALSE
"AT3G25790",0,0,0,FALSE
"AT3G18400",0,0,0,FALSE
"AT4G00670",0,0,0,FALSE
"AT3G25760",0,0,0,FALSE
"AT1G30250",0,0,0,FALSE
"AT5G43403",0,0,0,FALSE
"AT4G22810",0,0,0,FALSE
"AT4G06705",0,0,0,FALSE
"AT1G69880",0,0,0,FALSE
"AT4G10020",0,0,0,FALSE
"AT5G14330",0,0,0,FALSE
"AT3G57950",0,0,0,FALSE
"AT1G50732",0,0,0,FALSE
"AT1G09340",0,0,0,FALSE
"AT3G13784",0,0,0,FALSE
"AT5G25040",0,0,0,FALSE
"AT4G15330",0,0,0,FALSE
"AT5G35940",0,0,0,FALSE
"AT5G50915",0,0,0,FALSE
"AT2G13360",0,0,0,FALSE
"AT2G29620",0,0,0,FALSE
"AT2G47400",0,0,0,FALSE
"AT5G40510",0,0,0,FALSE
"AT4G05631",0,0,0,FALSE
"AT1G64590",0,0,0,FALSE
"AT5G50665",0,0,0,FALSE
"AT2G29750",0,0,0,FALSE
"AT4G36870",0,0,0,FALSE
"AT3G12240",0,0,0,FALSE
"AT2G15960",0,0,0,FALSE
"AT5G42500",0,0,0,FALSE
"AT1G66700",0,0,0,FALSE
"AT5G17860",0,0,0,FALSE
"AT1G29440",0,0,0,FALSE
"AT5G59600",0,0,0,FALSE
"AT2G02450",0,0,0,FALSE
"AT3G53960",0,0,0,FALSE
"AT5G09980",0,0,0,FALSE
"AT2G42610",0,0,0,FALSE
"AT4G38825",0,0,0,FALSE
"AT2G18980",0,0,0,FALSE
"AT4G38932",0,0,0,FALSE
"AT4G13580",0,0,0,FALSE
"AT1G19968",0,0,0,FALSE
"AT5G24640",0,0,0,FALSE
"AT2G24400",0,0,0,FALSE
"AT4G22710",0,0,0,FALSE
"AT4G15670",0,0,0,FALSE
"AT1G06227",0,0,0,FALSE
"AT2G32530",0,0,0,FALSE
"AT5G11060",0,0,0,FALSE
"AT4G22080",0,0,0,FALSE
"AT4G37310",0,0,0,FALSE
"AT1G63540",0,0,0,FALSE
"AT5G46490",0,0,0,FALSE
"AT5G35660",0,0,0,FALSE
"AT3G26060",0,0,0,FALSE
"AT3G51400",0,0,0,FALSE
"AT2G07775",0,0,0,FALSE
"AT4G33070",0,0,0,FALSE
"AT2G02630",0,0,0,FALSE
"AT2G05185",0,0,0,FALSE
"AT5G62330",0,0,0,FALSE
"AT2G27740",0,0,0,FALSE
"AT5G54020",0,0,0,FALSE
"AT1G12740",0,0,0,FALSE
"AT5G36120",0,0,0,FALSE
"AT5G10230",0,0,0,FALSE
"AT5G45115",0,0,0,FALSE
"AT4G33550",0,0,0,FALSE
"AT3G21520",0,0,0,FALSE
"AT2G40205",0,0,0,FALSE
"AT1G06120",0,0,0,FALSE
"AT3G47600",0,0,0,FALSE
"AT3G10120",0,0,0,FALSE
"AT5G53820",0,0,0,FALSE
"AT3G24210",0,0,0,FALSE
"AT4G01910",0,0,0,FALSE
"AT1G29430",0,0,0,FALSE
"AT5G44460",0,0,0,FALSE
"AT1G69700",0,0,0,FALSE
"AT5G01765",0,0,0,FALSE
"AT1G06475",0,0,0,FALSE
"AT2G21960",0,0,0,FALSE
"AT2G36792",0,0,0,FALSE
"AT5G28442",0,0,0,FALSE
"AT1G75690",0,0,0,FALSE
"AT3G47200",0,0,0,FALSE
"AT5G22390",0,0,0,FALSE
"AT2G23240",0,0,0,FALSE
"AT1G13590",0,0,0,FALSE
"AT3G27200",0,0,0,FALSE
"AT3G07425",0,0,0,FALSE
"AT4G12050",0,0,0,FALSE
"AT4G36515",0,0,0,FALSE
"AT5G03120",0,0,0,FALSE
"AT2G35130",0,0,0,FALSE
"AT5G10435",0,0,0,FALSE
"AT1G54820",0,0,0,FALSE
"AT5G04970",0,0,0,FALSE
"AT3G62950",0,0,0,FALSE
"AT4G25400",0,0,0,FALSE
"AT1G06283",0,0,0,FALSE
"AT1G17300",0,0,0,FALSE
"AT2G47880",0,0,0,FALSE
"AT4G04185",0,0,0,FALSE
"AT4G04750",0,0,0,FALSE
"AT1G49960",0,0,0,FALSE
"AT5G43540",0,0,0,FALSE
"AT1G71692",0,0,0,FALSE
"AT5G51580",0,0,0,FALSE
"AT2G40080",0,0,0,FALSE
"AT2G08340",0,0,0,FALSE
"AT4G00700",0,0,0,FALSE
"AT1G08592",0,0,0,FALSE
"AT5G44920",0,0,0,FALSE
"AT1G17200",0,0,0,FALSE
"AT5G45480",0,0,0,FALSE
"AT1G32540",0,0,0,FALSE
"AT5G39030",0,0,0,FALSE
"AT5G50300",0,0,0,FALSE
"AT4G07455",0,0,0,FALSE
"AT3G63160",0,0,0,FALSE
"AT2G02840",0,0,0,FALSE
"AT1G32900",0,0,0,FALSE
"AT5G06845",0,0,0,FALSE
"AT3G47040",0,0,0,FALSE
"AT1G06930",0,0,0,FALSE
"AT1G61840",0,0,0,FALSE
"AT3G61270",0,0,0,FALSE
"AT5G49270",0,0,0,FALSE
"AT3G03500",0,0,0,FALSE
"AT2G46650",0,0,0,FALSE
"AT4G13395",0,0,0,FALSE
"AT2G41280",0,0,0,FALSE
"AT5G53990",0,0,0,FALSE
"AT5G27100",0,0,0,FALSE
"AT2G24610",0,0,0,FALSE
"AT4G00360",0,0,0,FALSE
"AT5G42090",0,0,0,FALSE
"AT5G06730",0,0,0,FALSE
"AT5G48770",0,0,0,FALSE
"AT5G45220",0,0,0,FALSE
"AT3G01440",0,0,0,FALSE
"AT5G52190",0,0,0,FALSE
"AT4G13310",0,0,0,FALSE
"AT1G04110",0,0,0,FALSE
"AT1G69730",0,0,0,FALSE
"AT4G37940",0,0,0,FALSE
"AT1G14080",0,0,0,FALSE
"AT1G29450",0,0,0,FALSE
"AT3G52900",0,0,0,FALSE
"AT5G58780",0,0,0,FALSE
"AT2G36145",0,0,0,FALSE
"AT1G62630",0,0,0,FALSE
"AT5G45210",0,0,0,FALSE
"AT3G21080",0,0,0,FALSE
"AT1G70880",0,0,0,FALSE
"AT4G33220",0,0,0,FALSE
"AT5G42092",0,0,0,FALSE
"AT5G08150",0,0,0,FALSE
"AT3G16250",0,0,0,FALSE
"AT3G49160",0,0,0,FALSE
"AT1G10960",0,0,0,FALSE
"AT5G50130",0,0,0,FALSE
"AT1G16260",0,0,0,FALSE
"AT3G22415",0,0,0,FALSE
"AT5G15160",0,0,0,FALSE
"AT2G39250",0,0,0,FALSE
"AT4G37150",0,0,0,FALSE
"AT5G45830",0,0,0,FALSE
"AT1G68570",0,0,0,FALSE
"AT5G03310",0,0,0,FALSE
"AT5G36180",0,0,0,FALSE
"AT4G14040",0,0,0,FALSE
"AT1G54540",0,0,0,FALSE
"AT1G18140",0,0,0,FALSE
"AT5G54040",0,0,0,FALSE
"AT4G24310",0,0,0,FALSE
"AT2G16230",0,0,0,FALSE
"AT2G39040",0,0,0,FALSE
"AT1G80970",0,0,0,FALSE
"AT4G19680",0,0,0,FALSE
"AT2G14285",0,0,0,FALSE
"AT2G20080",0,0,0,FALSE
"AT4G12030",0,0,0,FALSE
"AT2G17080",0,0,0,FALSE
"AT1G77090",0,0,0,FALSE
"AT3G26612",0,0,0,FALSE
"AT5G26290",0,0,0,FALSE
"AT4G13235",0,0,0,FALSE
"AT1G78520",0,0,0,FALSE
"AT5G44578",0,0,0,FALSE
"AT5G43030",0,0,0,FALSE
"AT1G77270",0,0,0,FALSE
"AT5G14340",0,0,0,FALSE
"AT1G06645",0,0,0,FALSE
"AT1G51430",0,0,0,FALSE
"AT2G07714",0,0,0,FALSE
"AT5G55450",0,0,0,FALSE
"AT4G37770",0,0,0,FALSE
"AT2G19910",0,0,0,FALSE
"AT2G25450",0,0,0,FALSE
"AT2G47520",0,0,0,FALSE
"AT3G49620",0,0,0,FALSE
"AT1G55370",0,0,0,FALSE
"AT1G79075",0,0,0,FALSE
"AT5G45970",0,0,0,FALSE
"AT4G23890",0,0,0,FALSE
"AT4G38420",0,0,0,FALSE
"AT4G27657",0,0,0,FALSE
"AT5G06839",0,0,0,FALSE
"AT3G59340",0,0,0,FALSE
"AT4G32280",0,0,0,FALSE
"AT3G55630",0,0,0,FALSE
"AT3G57770",0,0,0,FALSE
"AT1G69160",0,0,0,FALSE
"AT5G45490",0,0,0,FALSE
"AT1G67030",0,0,0,FALSE
"AT1G65150",0,0,0,FALSE
"AT5G57760",0,0,0,FALSE
"AT1G49700",0,0,0,FALSE
"AT5G10580",0,0,0,FALSE
"AT3G23450",0,0,0,FALSE
"AT5G24313",0,0,0,FALSE
"AT4G28740",0,0,0,FALSE
"AT1G23935",0,0,0,FALSE
"AT2G14100",0,0,0,FALSE
"AT5G18020",0,0,0,FALSE
"AT1G34040",0,0,0,FALSE
"AT2G14580",0,0,0,FALSE
"AT3G16400",0,0,0,FALSE
"AT3G29630",0,0,0,FALSE
"AT5G62490",0,0,0,FALSE
"AT1G11280",0,0,0,FALSE
"AT2G42690",0,0,0,FALSE
"AT5G24880",0,0,0,FALSE
"AT4G18290",0,0,0,FALSE
"AT3G01490",0,0,0,FALSE
"AT5G59310",0,0,0,FALSE
"AT3G61118",0,0,0,FALSE
"AT4G15290",0,0,0,FALSE
"AT1G65800",0,0,0,FALSE
"AT3G02110",0,0,0,FALSE
"AT4G09900",0,0,0,FALSE
"AT4G23990",0,0,0,FALSE
"AT2G41730",0,0,0,FALSE
"AT3G02885",0,0,0,FALSE
"AT4G21326",0,0,0,FALSE
"AT2G34840",0,0,0,FALSE
"AT3G27884",0,0,0,FALSE
"AT2G01008",0,0,0,FALSE
"AT2G45560",0,0,0,FALSE
"AT3G44070",0,0,0,FALSE
"AT3G61250",0,0,0,FALSE
"AT5G08835",0,0,0,FALSE
"AT3G09260",0,0,0,FALSE
"AT4G16983",0,0,0,FALSE
"AT2G20515",0,0,0,FALSE
"AT4G37400",0,0,0,FALSE
"AT4G15340",0,0,0,FALSE
"AT2G17070",0,0,0,FALSE
"AT1G14630",0,0,0,FALSE
"AT2G33320",0,0,0,FALSE
"AT1G78865",0,0,0,FALSE
"AT5G55240",0,0,0,FALSE
"AT3G50970",0,0,0,FALSE
"AT1G07880",0,0,0,FALSE
"AT3G05625",0,0,0,FALSE
"AT4G28890",0,0,0,FALSE
"AT5G63600",0,0,0,FALSE
"AT1G08990",0,0,0,FALSE
"AT2G33160",0,0,0,FALSE
"AT1G66280",0,0,0,FALSE
"AT1G61590",0,0,0,FALSE
"AT2G07667",0,0,0,FALSE
"AT4G22610",0,0,0,FALSE
"AT4G21210",0,0,0,FALSE
"AT3G20840",0,0,0,FALSE
"AT2G36770",0,0,0,FALSE
"AT1G10070",0,0,0,FALSE
"AT5G19410",0,0,0,FALSE
"AT5G36800",0,0,0,FALSE
"AT3G60150",0,0,0,FALSE
"AT2G01755",0,0,0,FALSE
"AT3G62460",0,0,0,FALSE
"AT1G52870",0,0,0,FALSE
"AT1G54260",0,0,0,FALSE
"AT5G44569",0,0,0,FALSE
"AT2G08730",0,0,0,FALSE
"AT1G15830",0,0,0,FALSE
"AT1G68590",0,0,0,FALSE
"AT1G05280",0,0,0,FALSE
"AT1G49010",0,0,0,FALSE
"AT1G30530",0,0,0,FALSE
"AT1G58590",0,0,0,FALSE
"AT1G73300",0,0,0,FALSE
"AT1G65230",0,0,0,FALSE
"AT5G20550",0,0,0,FALSE
"AT2G23630",0,0,0,FALSE
"AT4G35350",0,0,0,FALSE
"AT5G07040",0,0,0,FALSE
"AT5G64100",0,0,0,FALSE
"AT5G51060",0,0,0,FALSE
"AT1G29500",0,0,0,FALSE
"AT1G58410",0,0,0,FALSE
"AT2G07772",0,0,0,FALSE
"AT5G41570",0,0,0,FALSE
"AT2G19970",0,0,0,FALSE
"AT2G03980",0,0,0,FALSE
"AT2G23180",0,0,0,FALSE
"AT5G41740",0,0,0,FALSE
"AT2G17972",0,0,0,FALSE
"AT5G50175",0,0,0,FALSE
"AT1G22250",0,0,0,FALSE
"AT4G01740",0,0,0,FALSE
"AT4G36250",0,0,0,FALSE
"AT1G50560",0,0,0,FALSE
"AT4G01920",0,0,0,FALSE
"AT1G52510",0,0,0,FALSE
"AT4G01240",0,0,0,FALSE
"AT1G24430",0,0,0,FALSE
"AT3G54630",0,0,0,FALSE
"AT2G16980",0,0,0,FALSE
"AT5G48780",0,0,0,FALSE
"AT3G22420",0,0,0,FALSE
"AT1G49245",0,0,0,FALSE
"AT1G56150",0,0,0,FALSE
"AT4G09350",0,0,0,FALSE
"AT1G61300",0,0,0,FALSE
"AT1G33280",0,0,0,FALSE
"AT1G26780",0,0,0,FALSE
"AT4G03540",0,0,0,FALSE
"AT2G42170",0,0,0,FALSE
"AT3G04690",0,0,0,FALSE
"AT4G16980",0,0,0,FALSE
"AT5G07690",0,0,0,FALSE
"AT2G30424",0,0,0,FALSE
"AT3G57780",0,0,0,FALSE
"AT5G38350",0,0,0,FALSE
"AT4G31805",0,0,0,FALSE
"AT5G66052",0,0,0,FALSE
"AT4G19980",0,0,0,FALSE
"AT3G51030",0,0,0,FALSE
"AT3G25013",0,0,0,FALSE
"AT5G45475",0,0,0,FALSE
"AT5G58750",0,0,0,FALSE
"AT2G21045",0,0,0,FALSE
"AT1G62030",0,0,0,FALSE
"AT4G28080",0,0,0,FALSE
"AT1G26700",0,0,0,FALSE
"AT1G60590",0,0,0,FALSE
"AT3G54830",0,0,0,FALSE
"AT1G68500",0,0,0,FALSE
"AT5G57345",0,0,0,FALSE
"AT3G14760",0,0,0,FALSE
"AT4G13540",0,0,0,FALSE
"AT3G09940",0,0,0,FALSE
"AT4G02420",0,0,0,FALSE
"AT2G22920",0,0,0,FALSE
"AT5G42680",0,0,0,FALSE
"AT3G56630",0,0,0,FALSE
"AT1G10480",0,0,0,FALSE
"AT3G47430",0,0,0,FALSE
"AT2G46140",0,0,0,FALSE
"AT3G47360",0,0,0,FALSE
"AT4G34190",0,0,0,FALSE
"AT5G10150",0,0,0,FALSE
"AT4G35440",0,0,0,FALSE
"AT5G66985",0,0,0,FALSE
